User_ID,User_Type,Start_Location,Temperature_C,Route_Preference,Hydration_Stops_Clicked,Premium_Plan_Purchased,Cooling_Kit_Revenue_AED,App_Rating,Total_Revenue_AED,Heat_Severity
11291,Daily Commuter,Downtown Dubai,44,Indoor Shortcut,3,1,0.0,5,20.0,Extreme (>42°C)
11292,Tourist,Jumeirah,38,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11293,Daily Commuter,DIFC,46,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
11294,Daily Commuter,Deira,43,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
11295,Leisure Resident,DIFC,32,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11296,Tourist,Deira,46,Shaded Walking,8,0,0.0,5,0.0,Extreme (>42°C)
11297,Tourist,Jumeirah,35,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11298,Tourist,Downtown Dubai,44,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
11299,Daily Commuter,Downtown Dubai,36,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11300,Daily Commuter,DIFC,33,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11301,Tourist,Downtown Dubai,32,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11302,Leisure Resident,Jumeirah,47,Metro-Taxi Combo,2,1,75.0,5,95.0,Extreme (>42°C)
11303,Tourist,DIFC,37,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11304,Daily Commuter,Deira,47,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11305,Daily Commuter,Downtown Dubai,45,Metro-Taxi Combo,2,1,0.0,3,20.0,Extreme (>42°C)
11306,Leisure Resident,Marina,34,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11307,Daily Commuter,Downtown Dubai,46,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11308,Leisure Resident,Deira,34,Indoor Shortcut,3,1,0.0,5,20.0,Moderate Summer (<42°C)
11309,Tourist,DIFC,33,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11310,Leisure Resident,Deira,32,Shaded Walking,3,0,0.0,2,0.0,Moderate Summer (<42°C)
11311,Tourist,Marina,40,Shaded Walking,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11312,Leisure Resident,Jumeirah,40,Indoor Shortcut,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11313,Daily Commuter,Downtown Dubai,38,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11314,Leisure Resident,DIFC,34,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11315,Daily Commuter,Jumeirah,42,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11316,Daily Commuter,Deira,38,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11317,Daily Commuter,DIFC,40,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11318,Daily Commuter,Jumeirah,32,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11319,Tourist,DIFC,45,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11320,Tourist,Marina,37,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11321,Tourist,Marina,38,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11322,Tourist,Downtown Dubai,41,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11323,Leisure Resident,Downtown Dubai,38,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11324,Tourist,Marina,33,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11326,Tourist,Marina,48,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11327,Tourist,Downtown Dubai,32,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11328,Daily Commuter,Marina,41,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11329,Daily Commuter,Marina,46,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11330,Daily Commuter,DIFC,41,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11331,Daily Commuter,Jumeirah,43,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11332,Daily Commuter,Downtown Dubai,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11333,Tourist,DIFC,40,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11334,Leisure Resident,Marina,46,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
11335,Leisure Resident,Marina,48,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11336,Daily Commuter,Jumeirah,45,Shaded Walking,1,1,0.0,3,20.0,Extreme (>42°C)
11337,Tourist,Downtown Dubai,33,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11338,Daily Commuter,Downtown Dubai,35,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11339,Tourist,Deira,38,Shaded Walking,5,1,45.0,4,65.0,Moderate Summer (<42°C)
11340,Tourist,Downtown Dubai,44,Metro-Taxi Combo,1,0,0.0,3,0.0,Extreme (>42°C)
11341,Tourist,Jumeirah,46,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11342,Daily Commuter,Deira,32,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11343,Leisure Resident,Deira,42,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11344,Daily Commuter,Marina,41,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11345,Daily Commuter,Marina,36,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11346,Daily Commuter,Downtown Dubai,47,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11347,Tourist,Deira,42,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11348,Daily Commuter,Marina,37,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11349,Leisure Resident,Jumeirah,40,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11350,Tourist,Marina,44,Metro-Taxi Combo,5,1,0.0,4,20.0,Extreme (>42°C)
11351,Leisure Resident,Marina,39,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11352,Daily Commuter,Deira,45,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11353,Daily Commuter,Deira,32,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11354,Daily Commuter,DIFC,48,Indoor Shortcut,3,0,0.0,3,0.0,Extreme (>42°C)
11355,Daily Commuter,Jumeirah,36,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11356,Leisure Resident,Deira,33,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11357,Leisure Resident,Downtown Dubai,40,Shaded Walking,5,0,0.0,5,0.0,Moderate Summer (<42°C)
11358,Daily Commuter,Jumeirah,35,Metro-Taxi Combo,3,0,0.0,2,0.0,Moderate Summer (<42°C)
11359,Tourist,Jumeirah,48,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
11360,Daily Commuter,Deira,48,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
11361,Leisure Resident,Jumeirah,47,Indoor Shortcut,2,0,0.0,1,0.0,Extreme (>42°C)
11362,Tourist,Deira,39,Indoor Shortcut,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11363,Daily Commuter,Marina,42,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11364,Daily Commuter,DIFC,41,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11365,Daily Commuter,Marina,44,Metro-Taxi Combo,1,0,0.0,2,0.0,Extreme (>42°C)
11366,Tourist,Deira,48,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11367,Daily Commuter,Deira,41,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11368,Leisure Resident,Marina,47,Shaded Walking,2,0,0.0,3,0.0,Extreme (>42°C)
11369,Tourist,Downtown Dubai,36,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11370,Tourist,Downtown Dubai,44,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11371,Leisure Resident,Downtown Dubai,48,Indoor Shortcut,2,1,0.0,4,20.0,Extreme (>42°C)
11372,Tourist,Deira,40,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11373,Leisure Resident,Jumeirah,45,Metro-Taxi Combo,1,0,0.0,3,0.0,Extreme (>42°C)
11374,Daily Commuter,Deira,48,Indoor Shortcut,2,0,0.0,2,0.0,Extreme (>42°C)
11375,Tourist,Jumeirah,35,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11376,Leisure Resident,Marina,46,Shaded Walking,3,0,0.0,4,0.0,Extreme (>42°C)
11377,Daily Commuter,DIFC,42,Metro-Taxi Combo,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11378,Daily Commuter,Jumeirah,43,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11379,Daily Commuter,Downtown Dubai,40,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11380,Daily Commuter,Deira,44,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11381,Tourist,Marina,46,Shaded Walking,3,1,0.0,5,20.0,Extreme (>42°C)
11382,Daily Commuter,Downtown Dubai,46,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11383,Leisure Resident,Marina,36,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11384,Tourist,DIFC,45,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11385,Daily Commuter,Deira,48,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
11386,Tourist,Deira,34,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11387,Daily Commuter,DIFC,33,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11388,Tourist,Deira,32,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11390,Daily Commuter,Marina,48,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11391,Tourist,Downtown Dubai,43,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11392,Tourist,DIFC,32,Metro-Taxi Combo,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11393,Tourist,Jumeirah,43,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11394,Daily Commuter,Downtown Dubai,48,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11395,Tourist,Downtown Dubai,34,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11396,Leisure Resident,DIFC,42,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11397,Daily Commuter,Jumeirah,48,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
11398,Tourist,Downtown Dubai,34,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11399,Daily Commuter,Downtown Dubai,39,Metro-Taxi Combo,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11400,Daily Commuter,Jumeirah,35,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11401,Tourist,Deira,38,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11402,Tourist,Downtown Dubai,45,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11403,Tourist,Marina,45,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11404,Daily Commuter,Jumeirah,35,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11405,Daily Commuter,Downtown Dubai,47,Indoor Shortcut,5,0,0.0,4,0.0,Extreme (>42°C)
11406,Daily Commuter,DIFC,32,Indoor Shortcut,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11407,Leisure Resident,Marina,48,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11408,Leisure Resident,Downtown Dubai,41,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11409,Daily Commuter,Marina,47,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11410,Leisure Resident,Marina,47,Indoor Shortcut,5,1,0.0,5,20.0,Extreme (>42°C)
11411,Tourist,Deira,39,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11412,Tourist,Marina,38,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11413,Tourist,Deira,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11414,Tourist,Jumeirah,47,Indoor Shortcut,4,0,0.0,4,0.0,Extreme (>42°C)
11415,Daily Commuter,Deira,47,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11416,Leisure Resident,DIFC,38,Metro-Taxi Combo,6,0,0.0,4,0.0,Moderate Summer (<42°C)
11417,Tourist,Downtown Dubai,40,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11418,Tourist,Jumeirah,45,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11419,Daily Commuter,Jumeirah,42,Shaded Walking,1,0,0.0,1,0.0,Moderate Summer (<42°C)
11420,Leisure Resident,DIFC,45,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11421,Tourist,Deira,38,Metro-Taxi Combo,1,1,0.0,5,20.0,Moderate Summer (<42°C)
11422,Daily Commuter,Downtown Dubai,32,Shaded Walking,5,1,0.0,5,20.0,Moderate Summer (<42°C)
11423,Tourist,Deira,44,Metro-Taxi Combo,6,1,0.0,5,20.0,Extreme (>42°C)
11424,Tourist,Marina,34,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11425,Leisure Resident,Deira,35,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11426,Leisure Resident,Jumeirah,42,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11427,Tourist,Downtown Dubai,33,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11429,Daily Commuter,Downtown Dubai,43,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11430,Leisure Resident,Downtown Dubai,48,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11431,Daily Commuter,Marina,43,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11432,Daily Commuter,Marina,43,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11433,Daily Commuter,Jumeirah,32,Indoor Shortcut,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11434,Daily Commuter,DIFC,44,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11435,Tourist,Downtown Dubai,45,Shaded Walking,2,0,0.0,3,0.0,Extreme (>42°C)
11436,Tourist,DIFC,33,Indoor Shortcut,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11437,Tourist,Jumeirah,43,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
11438,Daily Commuter,Downtown Dubai,47,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11439,Tourist,Downtown Dubai,35,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11440,Daily Commuter,DIFC,39,Shaded Walking,4,1,0.0,5,20.0,Moderate Summer (<42°C)
11441,Leisure Resident,Deira,33,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11442,Tourist,Marina,41,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11443,Daily Commuter,Deira,40,Indoor Shortcut,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11444,Daily Commuter,DIFC,46,Indoor Shortcut,4,0,0.0,2,0.0,Extreme (>42°C)
11445,Leisure Resident,Marina,44,Indoor Shortcut,2,0,0.0,4,0.0,Extreme (>42°C)
11446,Tourist,Deira,48,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11447,Daily Commuter,Marina,47,Indoor Shortcut,0,0,0.0,3,0.0,Extreme (>42°C)
11448,Leisure Resident,Downtown Dubai,33,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
11449,Leisure Resident,Deira,45,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11450,Daily Commuter,Marina,34,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11451,Daily Commuter,Marina,43,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
11452,Daily Commuter,Marina,39,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11453,Leisure Resident,Deira,33,Metro-Taxi Combo,2,1,45.0,5,65.0,Moderate Summer (<42°C)
11454,Daily Commuter,Jumeirah,35,Indoor Shortcut,6,0,0.0,4,0.0,Moderate Summer (<42°C)
11455,Tourist,Deira,45,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
11456,Leisure Resident,DIFC,47,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
11457,Daily Commuter,Deira,33,Metro-Taxi Combo,2,1,0.0,5,20.0,Moderate Summer (<42°C)
11458,Daily Commuter,Marina,43,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
11459,Tourist,Downtown Dubai,45,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
11460,Daily Commuter,Deira,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11461,Daily Commuter,Deira,44,Shaded Walking,3,0,0.0,4,0.0,Extreme (>42°C)
11462,Daily Commuter,Marina,35,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11463,Tourist,Downtown Dubai,43,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
11465,Leisure Resident,DIFC,38,Indoor Shortcut,6,0,0.0,5,0.0,Moderate Summer (<42°C)
11466,Tourist,Deira,47,Metro-Taxi Combo,2,0,0.0,2,0.0,Extreme (>42°C)
11467,Leisure Resident,Downtown Dubai,37,Indoor Shortcut,6,0,0.0,4,0.0,Moderate Summer (<42°C)
11468,Daily Commuter,Downtown Dubai,42,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11469,Leisure Resident,Jumeirah,36,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11470,Daily Commuter,Jumeirah,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11471,Daily Commuter,Downtown Dubai,38,Indoor Shortcut,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11472,Daily Commuter,DIFC,36,Metro-Taxi Combo,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11473,Leisure Resident,Downtown Dubai,42,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11474,Daily Commuter,Marina,46,Metro-Taxi Combo,5,0,0.0,3,0.0,Extreme (>42°C)
11475,Tourist,Deira,34,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11476,Daily Commuter,DIFC,36,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11477,Leisure Resident,Marina,36,Metro-Taxi Combo,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11478,Daily Commuter,DIFC,40,Indoor Shortcut,2,1,75.0,5,95.0,Moderate Summer (<42°C)
11479,Daily Commuter,Marina,46,Indoor Shortcut,2,0,0.0,3,0.0,Extreme (>42°C)
11480,Daily Commuter,Deira,34,Metro-Taxi Combo,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11481,Leisure Resident,Deira,37,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11482,Tourist,Jumeirah,48,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11483,Daily Commuter,Marina,39,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11484,Tourist,Jumeirah,42,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11485,Tourist,Marina,37,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11486,Daily Commuter,Jumeirah,39,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11487,Daily Commuter,Deira,41,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11488,Daily Commuter,DIFC,34,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11489,Daily Commuter,Jumeirah,45,Metro-Taxi Combo,1,1,0.0,5,20.0,Extreme (>42°C)
11490,Daily Commuter,Marina,45,Metro-Taxi Combo,5,1,45.0,5,65.0,Extreme (>42°C)
11491,Tourist,Marina,41,Indoor Shortcut,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11492,Daily Commuter,Deira,43,Shaded Walking,2,1,0.0,4,20.0,Extreme (>42°C)
11493,Tourist,Marina,37,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11494,Tourist,Downtown Dubai,43,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
11495,Daily Commuter,DIFC,45,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
11496,Daily Commuter,Jumeirah,33,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11497,Daily Commuter,DIFC,40,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11498,Daily Commuter,Deira,41,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11499,Daily Commuter,Jumeirah,48,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11500,Leisure Resident,Jumeirah,48,Shaded Walking,1,0,0.0,3,0.0,Extreme (>42°C)
11501,Daily Commuter,Downtown Dubai,34,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11502,Daily Commuter,Deira,32,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11503,Tourist,Marina,43,Indoor Shortcut,3,0,0.0,4,0.0,Extreme (>42°C)
11504,Tourist,Downtown Dubai,38,Metro-Taxi Combo,2,0,0.0,2,0.0,Moderate Summer (<42°C)
11505,Daily Commuter,Downtown Dubai,35,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11506,Daily Commuter,DIFC,41,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11507,Daily Commuter,DIFC,44,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
11508,Daily Commuter,DIFC,33,Shaded Walking,1,1,0.0,3,20.0,Moderate Summer (<42°C)
11509,Daily Commuter,Downtown Dubai,41,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11510,Daily Commuter,Marina,35,Shaded Walking,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11511,Leisure Resident,Jumeirah,36,Metro-Taxi Combo,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11512,Daily Commuter,DIFC,33,Shaded Walking,2,1,0.0,4,20.0,Moderate Summer (<42°C)
11513,Leisure Resident,Marina,43,Metro-Taxi Combo,0,0,0.0,3,0.0,Extreme (>42°C)
11514,Tourist,Deira,48,Metro-Taxi Combo,0,0,0.0,5,0.0,Extreme (>42°C)
11515,Tourist,DIFC,41,Indoor Shortcut,5,0,0.0,4,0.0,Moderate Summer (<42°C)
11516,Tourist,Jumeirah,33,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11517,Daily Commuter,Deira,37,Shaded Walking,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11518,Leisure Resident,Deira,39,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
11519,Tourist,Jumeirah,42,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11520,Leisure Resident,DIFC,43,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
11521,Tourist,Downtown Dubai,40,Metro-Taxi Combo,1,1,0.0,4,20.0,Moderate Summer (<42°C)
11522,Leisure Resident,Jumeirah,33,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11523,Daily Commuter,Jumeirah,39,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11524,Tourist,Jumeirah,42,Shaded Walking,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11525,Daily Commuter,Deira,35,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11526,Tourist,Marina,41,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11527,Tourist,Downtown Dubai,47,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11528,Tourist,DIFC,39,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11529,Leisure Resident,DIFC,35,Metro-Taxi Combo,0,1,0.0,5,20.0,Moderate Summer (<42°C)
11530,Daily Commuter,Marina,41,Metro-Taxi Combo,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11531,Tourist,Jumeirah,43,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
11532,Daily Commuter,Downtown Dubai,45,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11533,Daily Commuter,DIFC,47,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
11534,Tourist,DIFC,43,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11535,Daily Commuter,Jumeirah,38,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11536,Tourist,Marina,38,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11537,Tourist,Downtown Dubai,40,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11538,Daily Commuter,Marina,32,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11539,Tourist,Marina,37,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11540,Daily Commuter,Downtown Dubai,37,Indoor Shortcut,1,0,0.0,2,0.0,Moderate Summer (<42°C)
11541,Daily Commuter,Downtown Dubai,43,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
11542,Tourist,DIFC,43,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
11543,Daily Commuter,DIFC,41,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11544,Tourist,Downtown Dubai,37,Metro-Taxi Combo,3,0,0.0,3,0.0,Moderate Summer (<42°C)
11545,Leisure Resident,Deira,48,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
11546,Daily Commuter,DIFC,37,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11547,Leisure Resident,Deira,41,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
